iri,label,typeLabel,country
http://www.wikidata.org/entity/Q97629889,Castillo de Fuentetéjar,monument | castle,Spain
http://www.wikidata.org/entity/Q107525994,Burg Berne,castle,Germany
http://www.wikidata.org/entity/Q20589769,Mount Cop Castle Mound,motte-and-bailey castle | castle | motte,United Kingdom
http://www.wikidata.org/entity/Q83719451,Château fort de Montmorillon,castle,France
http://www.wikidata.org/entity/Q47169899,Castell d'Useu,castle,Spain
http://www.wikidata.org/entity/Q1475098,Tornow Gord,castle,Germany
http://www.wikidata.org/entity/Q1011022,Burg Bindstein,castle,Germany
http://www.wikidata.org/entity/Q113303913,Castello di Carpineto,castle,Italy
http://www.wikidata.org/entity/Q2153856,Ringgenburg (Esenhausen),castle,Germany
http://www.wikidata.org/entity/Q11912997,Castell d'Empordà,castle,Spain
http://www.wikidata.org/entity/Q1012212,Hasserode Castle,castle,Germany
http://www.wikidata.org/entity/Q1752559,Schloss Kapfenburg,castle | Schloss,Germany
http://www.wikidata.org/entity/Q17624145,Maccastorna Castle,castle,Italy
http://www.wikidata.org/entity/Q1012469,Holzheim Castle,castle,Germany
http://www.wikidata.org/entity/Q63226742,Castillo de San Diego,castle,Spain
http://www.wikidata.org/entity/Q15048580,Burgstall Raiten,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q43134770,Castillo Medieval Cabeza de Vaca,monument | castle,Spain
http://www.wikidata.org/entity/Q5757580,Castle of San Pedro de Latarce,castle,Spain
http://www.wikidata.org/entity/Q1754745,Tarbert Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q4852193,Ballylough Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1013605,Burg Regenpeilstein,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q2968437,Château de Barbirey-sur-Ouche,castle,France
http://www.wikidata.org/entity/Q5960663,Junqan Castle,castle,Iran
http://www.wikidata.org/entity/Q1010703,Château d'Aguilar,castle,France
http://www.wikidata.org/entity/Q1012883,Château de Laval,castle,France
http://www.wikidata.org/entity/Q107411607,castle of San Michele,castle,Italy
http://www.wikidata.org/entity/Q2542628,Wallburg Sieben Gräben,castle,Germany
http://www.wikidata.org/entity/Q108885164,Castle of Chelmos,castle,Greece
http://www.wikidata.org/entity/Q11912979,Castle-Plaace of Zayd Abu Zayd,castle | tower,Spain
http://www.wikidata.org/entity/Q5757440,Miranda Castle,castle | archaeological site,Spain
http://www.wikidata.org/entity/Q21077264,Castell de Castelltort,castle,Spain
http://www.wikidata.org/entity/Q11934671,Malacara,castle | single entity of population,Spain
http://www.wikidata.org/entity/Q65315700,Ndroqi Castle,castle,Albania
http://www.wikidata.org/entity/Q700670,Bernstein Castle,castle,Austria
http://www.wikidata.org/entity/Q29345474,Castillo de Añués,castle,Spain
http://www.wikidata.org/entity/Q18431638,Castle in Lubawa,castle,Poland
http://www.wikidata.org/entity/Q56450484,Alimnia Castle,castle,Greece
http://www.wikidata.org/entity/Q287264,Křikava,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q3662426,Castello del Parco Fienga,castle,Italy
http://www.wikidata.org/entity/Q108751968,Castle of Apolakkia,castle,Greece
http://www.wikidata.org/entity/Q2969481,Kilravock Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q97649032,Castillo,monument | castle,Spain
http://www.wikidata.org/entity/Q1015200,"Burgrest Kastelberg, Ballrechten-Dottingen",castle,Germany
http://www.wikidata.org/entity/Q50678611,Castillo de Gallinera,castle | ruins,Spain
http://www.wikidata.org/entity/Q17642493,Westnewton Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1153749,Udine Castle,castle,Italy
http://www.wikidata.org/entity/Q106078096,Torre Confalonieri,castle,Italy
http://www.wikidata.org/entity/Q2967992,Château Saulnier,castle | château,France
http://www.wikidata.org/entity/Q21608986,Kasteel van Leerdam,castle,Netherlands
http://www.wikidata.org/entity/Q2082425,Pfarrschanze,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q30046593,Castle ruins in Idzików,castle,Poland
http://www.wikidata.org/entity/Q117459396,Burg Wolfsölden,castle | architectural structure | destroyed building or structure,Germany
http://www.wikidata.org/entity/Q43123509,Castell de Montmarí,castle,Spain
http://www.wikidata.org/entity/Q17390070,Castle of Neiva,castle,Portugal
http://www.wikidata.org/entity/Q2971675,Château du Cros,castle,France
http://www.wikidata.org/entity/Q1013599,Burgruine,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q108612387,Castle of Alataria,castle,Greece
http://www.wikidata.org/entity/Q2968750,Château de Campagne,castle | château,France
http://www.wikidata.org/entity/Q67772492,Cernusco Lombardone Castle,castle,Italy
http://www.wikidata.org/entity/Q2970598,Château de Sainte-Julie,castle,France
http://www.wikidata.org/entity/Q1811383,Lechtenburg,castle,Germany
http://www.wikidata.org/entity/Q1015704,Burgstall Burk,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q613484,Templštejn Castle,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q1461744,Ruine Heimenstein,castle,Germany
http://www.wikidata.org/entity/Q41259075,Maierhof Burg Staufeneck,castle,Germany
http://www.wikidata.org/entity/Q41419463,Burgstall,castle,Germany
http://www.wikidata.org/entity/Q1010986,Bevergern Castle,castle,Germany
http://www.wikidata.org/entity/Q1013576,Burg Randeck,castle,Germany
http://www.wikidata.org/entity/Q15943705,Château du Sailhant,castle,France
http://www.wikidata.org/entity/Q1011635,Burg Eppstein,castle,Germany
http://www.wikidata.org/entity/Q5049733,Castle of Alcanede,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q5757732,Castillo de la Villa,castle,Spain
http://www.wikidata.org/entity/Q41280752,I. Burgfriedenssäule,castle,Germany
http://www.wikidata.org/entity/Q23911702,Castle of Peñausende,castle,Spain
http://www.wikidata.org/entity/Q1012467,Château du Haut-Ribeaupierre,castle,France
http://www.wikidata.org/entity/Q2971073,Château de Xaintrailles,castle,France
http://www.wikidata.org/entity/Q1013284,Burg Neuhaus,castle | building,Austria
http://www.wikidata.org/entity/Q15940265,Château de Walbach,castle,France
http://www.wikidata.org/entity/Q67772280,Castello Trivulzio,castle,Switzerland
http://www.wikidata.org/entity/Q1011896,Burg Fürstenstein,castle,Germany
http://www.wikidata.org/entity/Q6913330,Morpeth Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q24659374,Caer Fach,castle,United Kingdom
http://www.wikidata.org/entity/Q1666610,Wasserburg Goldstein,castle,Germany
http://www.wikidata.org/entity/Q1011032,Burg Birgel,castle,Germany
http://www.wikidata.org/entity/Q896461,Burg Volmarstein,castle,Germany
http://www.wikidata.org/entity/Q1232481,Schloss Ebenthal,castle | château,Austria
http://www.wikidata.org/entity/Q1870261,Château de Bazouges,castle,France
http://www.wikidata.org/entity/Q21077346,Castell de la Molsosa,castle,Spain
http://www.wikidata.org/entity/Q2968744,Caldicot Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q107405317,Antiparos Castle,castle,Greece
http://www.wikidata.org/entity/Q113576893,Castello Maniani,castle,Italy
http://www.wikidata.org/entity/Q14943606,Arnage Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q5878432,Roknabad Castle,castle,Iran
http://www.wikidata.org/entity/Q1012063,Großbernsau Castle,castle,Germany
http://www.wikidata.org/entity/Q6406805,Castillo de Bijuesca,castle,Spain
http://www.wikidata.org/entity/Q2969137,Doria castle in Dolceacqua,castle | history museum,Italy
http://www.wikidata.org/entity/Q65128848,Castle of Pantelleria,castle,Italy
http://www.wikidata.org/entity/Q98075281,Romprezzagno Castle,castle,Italy
http://www.wikidata.org/entity/Q1376597,Château de Troussay,castle,France
http://www.wikidata.org/entity/Q8342422,Castell d'Eroles,castle,Spain
http://www.wikidata.org/entity/Q16538086,Castello,castle,Italy
http://www.wikidata.org/entity/Q17616159,La Guardiola,castle,Spain
http://www.wikidata.org/entity/Q15823917,Klosterburg Kastl,castle,Germany
http://www.wikidata.org/entity/Q26869147,Dupplin Castle,castle | country house,United Kingdom
http://www.wikidata.org/entity/Q12643835,Travnik Castle,castle | architectural heritage monument | cultural heritage | fortress | cultural property | historic site | historic building,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q97245066,Monesma Castle,castle,Spain
http://www.wikidata.org/entity/Q3813347,Vallada Castle,castle,Spain
http://www.wikidata.org/entity/Q2664499,Burgstall Burren,castle,Germany
http://www.wikidata.org/entity/Q58051200,Castillo de Segura de los Baños,castle,Spain
http://www.wikidata.org/entity/Q6808978,Meggernie Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2970308,Château de Pupetières,castle,France
http://www.wikidata.org/entity/Q1012871,Burg Laupheim,castle,Germany
http://www.wikidata.org/entity/Q1013557,Castle Rabenstein,castle,Germany
http://www.wikidata.org/entity/Q20104678,Château des comtes de Conflent-Cerdagne,castle,France
http://www.wikidata.org/entity/Q88590266,Castello Campori,castle,Italy
http://www.wikidata.org/entity/Q97619488,Castillo,castle,Spain
http://www.wikidata.org/entity/Q9386519,Zamek Golesz w Krajowicach,castle | ruins,Poland
http://www.wikidata.org/entity/Q2969929,Château de Mont-de-Jeux,castle,France
http://www.wikidata.org/entity/Q105555023,Proncy Castle,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q112221708,Koyama Castle,castle | Japanese castle,Japan
http://www.wikidata.org/entity/Q111370036,Castello Pandone,castle,Italy
http://www.wikidata.org/entity/Q2286213,Slot Teylingen,castle,Netherlands
http://www.wikidata.org/entity/Q113585045,Castello del Gallo,castle,Italy
http://www.wikidata.org/entity/Q3662795,Castle of Pietra Ligure,castle,Italy
http://www.wikidata.org/entity/Q3395342,Torres de Oeste,monument | castle,Spain
http://www.wikidata.org/entity/Q5139559,Cockburn Tower,castle,United Kingdom
http://www.wikidata.org/entity/Q102213342,Cascante Castle,castle,Spain
http://www.wikidata.org/entity/Q2017353,Genneperhuis,castle,Netherlands
http://www.wikidata.org/entity/Q2970081,Château de Moyen,castle,France
http://www.wikidata.org/entity/Q43163034,Castillo de Zújar,monument | castle,Spain
http://www.wikidata.org/entity/Q41393572,Burgruine,castle,Germany
http://www.wikidata.org/entity/Q107400350,Castello di Maramonte,castle,Italy
http://www.wikidata.org/entity/Q223216,Hunnesrück Castle,castle,Germany
http://www.wikidata.org/entity/Q24661391,Habberley Hall,ringwork castle | castle | motte,United Kingdom
http://www.wikidata.org/entity/Q3407120,Old town Đurđevac,castle,Croatia
http://www.wikidata.org/entity/Q98272687,Cultural heritage D-3-6935-0114 in Dietfurt an der Altmühl,castle | château | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q1011871,Friesenberg Castle,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q1014657,Burg Wollbrigg,castle,Germany
http://www.wikidata.org/entity/Q5049850,Castle of Alandroal,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q2383169,Château Bellegarde,castle,France
http://www.wikidata.org/entity/Q110234816,Kotówka Castle,castle | castle ruin,Poland
http://www.wikidata.org/entity/Q3662797,Castello di Pietratagliata,castle,Italy
http://www.wikidata.org/entity/Q1010880,Burg Baasem,castle,Germany
http://www.wikidata.org/entity/Q24660640,Claydon Hall,castle,United Kingdom
http://www.wikidata.org/entity/Q112323164,Castello di Collepino,castle,Italy
http://www.wikidata.org/entity/Q3646287,Tmogvi,castle,Georgia
http://www.wikidata.org/entity/Q30135595,Świebodzin Castle,castle,Poland
http://www.wikidata.org/entity/Q2971721,Ferme du Maipas,castle,France
http://www.wikidata.org/entity/Q5884700,Afrasiab Khan Castle,castle,Iran
http://www.wikidata.org/entity/Q111218626,Feudal Castle,castle,Italy
http://www.wikidata.org/entity/Q4178404,Zhvantsem Castle,castle,Ukraine
http://www.wikidata.org/entity/Q3662104,Castel Loriano,castle,Italy
http://www.wikidata.org/entity/Q5551486,Castillo Berroquejo,monument | castle,Spain
http://www.wikidata.org/entity/Q21192875,Mota de Juegues,castle,France
http://www.wikidata.org/entity/Q21185517,Remine Castle,hillfort | castle,Latvia
http://www.wikidata.org/entity/Q1012672,Burg Kirspenich,castle,Germany
http://www.wikidata.org/entity/Q2971615,Château du Bois du Maine,castle,France
http://www.wikidata.org/entity/Q15790322,Burg Ammerthal,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q21196169,Castello di Aiola,castle,Italy
http://www.wikidata.org/entity/Q33599372,Castle of Urrea de Jalon,castle,Spain
http://www.wikidata.org/entity/Q5050146,Castle Holydean,castle,United Kingdom
http://www.wikidata.org/entity/Q5890258,Pulad Castle,castle | cultural property,Iran
http://www.wikidata.org/entity/Q5131949,Clervaux Castle,castle | château,Luxembourg
http://www.wikidata.org/entity/Q1013194,Namedy Castle,castle,Germany
http://www.wikidata.org/entity/Q96943522,Castle of Villores,castle,Spain
http://www.wikidata.org/entity/Q1013932,Burg Schwaneck,castle,Germany
http://www.wikidata.org/entity/Q5118793,Château de Larroque,castle,France
http://www.wikidata.org/entity/Q1015777,Burgstall Heimburg,castle,Germany
http://www.wikidata.org/entity/Q2970383,Château de Rochambeau,castle,France
http://www.wikidata.org/entity/Q1979576,Neue Isenburg,castle,Germany
http://www.wikidata.org/entity/Q5307662,Drimnagh Castle,castle,Ireland
http://www.wikidata.org/entity/Q2969647,Château de Landreville,castle,France
http://www.wikidata.org/entity/Q5920697,Sen Sarud Castle,castle,Iran
http://www.wikidata.org/entity/Q1012936,Lichtenstein Castle,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q5757531,Castillo de Puebla de Almenara,castle,Spain
http://www.wikidata.org/entity/Q2970155,Château de Nuits,castle,France
http://www.wikidata.org/entity/Q27955025,Shtëpezë Castle,castle | historic site,Albania
http://www.wikidata.org/entity/Q1014546,Werdenfels Castle,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q67772109,Castello d'Arian,castle,Italy
http://www.wikidata.org/entity/Q3436990,Trakai Peninsula Castle,castle,Lithuania
http://www.wikidata.org/entity/Q20850470,Castillo y murallas de Tírig,defensive wall | castle,Spain
http://www.wikidata.org/entity/Q41280717,XXI. Burgfriedenssäule,castle,Germany
http://www.wikidata.org/entity/Q4850794,Balgonie Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2968675,Château de Bridoire,castle | château,France
http://www.wikidata.org/entity/Q39006376,Castell Cyfeiliog,castle,United Kingdom
http://www.wikidata.org/entity/Q3662771,Castello di Oliveto,castle,Italy
http://www.wikidata.org/entity/Q18003872,Castell d'Estaràs,castle,Spain
http://www.wikidata.org/entity/Q5876498,Sarbaz Castle,castle,Iran
http://www.wikidata.org/entity/Q67772586,Château de Maillat,castle,France
http://www.wikidata.org/entity/Q7266082,Qaleh-ye Komiz,castle | human settlement,Iran
http://www.wikidata.org/entity/Q5833415,Owlad Castle,castle,Iran
http://www.wikidata.org/entity/Q24661630,Kentchurch Twyn y Corras,castle,United Kingdom
http://www.wikidata.org/entity/Q943297,Castell de Verges,castle,Spain
http://www.wikidata.org/entity/Q23895151,Château de Haneck,castle,France
http://www.wikidata.org/entity/Q25433473,"Naryn Castle, Sardrud",castle,Iran
http://www.wikidata.org/entity/Q77437768,Castle of Niella Tanaro,castle,Italy
http://www.wikidata.org/entity/Q24660419,Tomen y Maerdy Motte,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q113303910,Castello di Facciano,castle,Italy
http://www.wikidata.org/entity/Q1011467,Burg Dinslaken,castle,Germany
http://www.wikidata.org/entity/Q115705969,Castelletto di Vigo,castle | Burgstall | destroyed building or structure,Italy
http://www.wikidata.org/entity/Q2970731,Château de Surgères,castle,France
http://www.wikidata.org/entity/Q108731562,Keraton,castle,Greece
http://www.wikidata.org/entity/Q2968384,Château d'Épinats,castle,France
http://www.wikidata.org/entity/Q1015999,Burgstelle Espach,castle,Germany
http://www.wikidata.org/entity/Q18603933,Burgruine Blankenberg,castle,Germany
